Database	Organism name 	Length	Unpaired Bases	Paired Bases	Pseudoknotted	Pseudoknot order	RNA type	benchmark id	Genus	Core	Coreplus	Shape	Molecola se validata	Descrizione	Reference
CRW	Caenorhabditis briggsae	72	28	44	No	0	tRNA	CRW_t_E_31461	0	--	--	--	No	--	--
CRW	Caenorhabditis briggsae	72	28	44	No	0	tRNA	CRW_t_E_31462	0	--	--	--	No	--	--
CRW	Trypanosoma brucei	72	28	44	No	0	tRNA	CRW_t_E_31463	0	--	--	--	No	--	--
CRW	Trypanosoma brucei	72	28	44	No	0	tRNA	CRW_t_E_31464	0	--	--	--	No	--	--
CRW	Oryza sativa Japonica Group (Japanice rice)	72	28	44	No	0	tRNA	CRW_t_E_31465	0	--	--	--	No	--	--
CRW	Mus musculus	72	28	44	No	0	tRNA	CRW_t_E_31466	0	--	--	--	No	--	--
CRW	Medicago truncatula	72	28	44	No	0	tRNA	CRW_t_E_31467	0	--	--	--	No	--	--
CRW	Helicobacter pylori 26695	75	31	44	No	0	tRNA	CRW_t_B_31468	0	--	--	--	No	--	--
CRW	Helicobacter pylori 26695	75	31	44	No	0	tRNA	CRW_t_B_31469	0	--	--	--	No	--	--
CRW	Thermotoga maritima MSB8	74	30	44	No	0	tRNA	CRW_t_B_31470	0	--	--	--	No	--	--
CRW	Thermotoga maritima MSB8	74	30	44	No	0	tRNA	CRW_t_B_31471	0	--	--	--	No	--	--
CRW	Deinococcus radiodurans R1	74	30	44	No	0	tRNA	CRW_t_B_31472	0	--	--	--	No	--	--
CRW	Deinococcus radiodurans R1	74	30	44	No	0	tRNA	CRW_t_B_31473	0	--	--	--	No	--	--
CRW	Treponema pallidum subsp. pallidum str. Nichols	73	29	44	No	0	tRNA	CRW_t_B_31474	0	--	--	--	No	--	--
CRW	Aquifex aeolicus VF5	73	29	44	No	0	tRNA	CRW_t_B_31475	0	--	--	--	No	--	--
CRW	Aquifex aeolicus VF5	73	29	44	No	0	tRNA	CRW_t_B_31476	0	--	--	--	No	--	--
CRW	Aquifex aeolicus VF5	73	29	44	No	0	tRNA	CRW_t_B_31477	0	--	--	--	No	--	--
CRW	Methanothermobacter thermautotrophicus str. Delta 	75	31	44	No	0	tRNA	CRW_t_A_31478	0	--	--	--	No	--	--
CRW	Archaeoglobus fulgidus DSM 4304	74	30	44	No	0	tRNA	CRW_t_A_31479	0	--	--	--	No	--	--
CRW	Archaeoglobus fulgidus DSM 4304	73	29	44	No	0	tRNA	CRW_t_A_31480	0	--	--	--	No	--	--
CRW	Archaeoglobus fulgidus DSM 4304	74	30	44	No	0	tRNA	CRW_t_A_31481	0	--	--	--	No	--	--
CRW	Borrelia burgdorferi B31	73	29	44	No	0	tRNA	CRW_t_B_31482	0	--	--	--	No	--	--
CRW	Chlamydia trachomatis D/UW-3/CX	75	31	44	No	0	tRNA	CRW_t_B_31483	0	--	--	--	No	--	--
CRW	Clostridium acetobutylicum ATCC 824	73	29	44	No	0	tRNA	CRW_t_B_31484	0	--	--	--	No	--	--
CRW	Clostridium acetobutylicum ATCC 824	73	29	44	No	0	tRNA	CRW_t_B_31485	0	(()()())	(()()())	--	No	--	--
CRW	Clostridium acetobutylicum ATCC 824	73	29	44	No	0	tRNA	CRW_t_B_31486	0	(()()())	(()()())	--	No	--	--
CRW	Ureaplasma parvum serovar 3 str. ATCC 700970	77	33	44	No	0	tRNA	CRW_t_B_31487	0	()()	()()	--	No	--	--
CRW	Chlamydia muridarum Nigg	74	30	44	No	0	tRNA	CRW_t_B_31488	0	--	--	--	No	--	--
CRW	Chlamydia muridarum Nigg	75	31	44	No	0	tRNA	CRW_t_B_31489	0	--	--	--	No	--	--
CRW	Chlamydophila pneumoniae AR39	74	30	44	No	0	tRNA	CRW_t_B_31490	0	()()	()()	--	No	--	--
CRW	Chlamydophila pneumoniae AR39	75	31	44	No	0	tRNA	CRW_t_B_31491	0	()	()	--	No	--	--
CRW	Xylella fastidiosa 9a5c	77	33	44	No	0	tRNA	CRW_t_B_31492	0	()	()	--	No	--	--
CRW	Xylella fastidiosa 9a5c	77	33	44	No	0	tRNA	CRW_t_B_31493	0	()()	()()	--	No	--	--
CRW	Xylella fastidiosa 9a5c	77	33	44	No	0	tRNA	CRW_t_B_31494	0	()()	()()	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	77	35	42	No	0	tRNA	CRW_t_B_31495	0	()()	()()	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	77	35	42	No	0	tRNA	CRW_t_B_31496	0	()()	()()	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	77	33	44	No	0	tRNA	CRW_t_B_31497	0	()()	()()	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	77	33	44	No	0	tRNA	CRW_t_B_31498	0	()()	()()	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	77	33	44	No	0	tRNA	CRW_t_B_31499	0	()()	()()	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	77	33	44	No	0	tRNA	CRW_t_B_31500	0	()()	()()	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	77	33	44	No	0	tRNA	CRW_t_B_31501	0	()	()	--	No	--	--
CRW	Halobacterium sp. NRC-1	71	27	44	No	0	tRNA	CRW_t_A_31502	0	()()	()()	--	No	--	--
CRW	Halobacterium sp. NRC-1	73	29	44	No	0	tRNA	CRW_t_A_31503	0	()()	()()	--	No	--	--
CRW	Halobacterium sp. NRC-1	73	29	44	No	0	tRNA	CRW_t_A_31504	0	()()	()()	--	No	--	--
CRW	null	77	33	44	No	0	tRNA	CRW_t_NA_31505	0	()()	()()	--	No	--	--
CRW	null	77	33	44	No	0	tRNA	CRW_t_NA_31506	0	()()	()()	--	No	--	--
CRW	null	77	33	44	No	0	tRNA	CRW_t_NA_31507	0	()()	()()	--	No	--	--
CRW	Streptococcus pneumoniae TIGR4	74	30	44	No	0	tRNA	CRW_t_B_31508	0	()()	()()	--	No	--	--
CRW	Streptococcus pneumoniae TIGR4	74	30	44	No	0	tRNA	CRW_t_B_31509	0	()	()	--	No	--	--
CRW	Shigella flexneri 2a str. 301	78	34	44	No	0	tRNA	CRW_t_B_31510	0	()()	()()	--	No	--	--
CRW	Shigella flexneri 2a str. 301	77	33	44	No	0	tRNA	CRW_t_B_31511	0	()()	()()	--	No	--	--
CRW	Shigella flexneri 2a str. 301	77	33	44	No	0	tRNA	CRW_t_B_31512	0	()	()	--	No	--	--
CRW	Caulobacter crescentus CB15	77	33	44	No	0	tRNA	CRW_t_B_31513	0	()	()	--	No	--	--
CRW	Caulobacter crescentus CB15	77	33	44	No	0	tRNA	CRW_t_B_31514	0	()	()	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	74	30	44	No	0	tRNA	CRW_t_B_31515	0	()()	()()	--	No	--	--
CRW	Sulfolobus solfataricus P2	76	32	44	No	0	tRNA	CRW_t_A_31516	0	()	()	--	No	--	--
CRW	Sulfolobus solfataricus P2	76	32	44	No	0	tRNA	CRW_t_A_31517	0	()()	()()	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	77	33	44	No	0	tRNA	CRW_t_B_31518	0	()()	()()	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	77	33	44	No	0	tRNA	CRW_t_B_31519	0	()()	()()	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	77	33	44	No	0	tRNA	CRW_t_B_31520	0	()()	()()	--	No	--	--
CRW	Methanosarcina mazei Go1	78	34	44	No	0	tRNA	CRW_t_A_31521	0	()()	()()	--	No	--	--
CRW	Methanosarcina mazei Go1	75	31	44	No	0	tRNA	CRW_t_A_31522	0	()()	()()	--	No	--	--
CRW	Methanosarcina mazei Go1	75	31	44	No	0	tRNA	CRW_t_A_31523	0	()()	()()	--	No	--	--
CRW	Streptococcus pneumoniae R6	74	30	44	No	0	tRNA	CRW_t_B_31524	0	()()	()()	--	No	--	--
CRW	Streptococcus pneumoniae R6	74	30	44	No	0	tRNA	CRW_t_B_31525	0	()()	()()	--	No	--	--
CRW	Rickettsia conorii str. Malish 7	74	30	44	No	0	tRNA	CRW_t_B_31526	0	()()	()()	--	No	--	--
CRW	Zymomonas mobilis subsp. mobilis ZM4	77	33	44	No	0	tRNA	CRW_t_B_31527	0	()()	()()	--	No	--	--
CRW	Salmonella typhimurium LT2	74	30	44	No	0	tRNA	CRW_t_B_31528	0	()()	()()	--	No	--	--
CRW	Salmonella typhimurium LT2	74	30	44	No	0	tRNA	CRW_t_B_31529	0	()	()	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	80	36	44	No	0	tRNA	CRW_t_B_31530	0	()	(())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	80	36	44	No	0	tRNA	CRW_t_B_31531	0	()	()	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	80	38	42	No	0	tRNA	CRW_t_B_31532	0	()	()	--	No	--	--
CRW	Xylella fastidiosa Temecula1	77	33	44	No	0	tRNA	CRW_t_B_31533	0	()	()	--	No	--	--
CRW	Xylella fastidiosa Temecula1	77	33	44	No	0	tRNA	CRW_t_B_31534	0	--	--	--	No	--	--
CRW	Xylella fastidiosa Temecula1	77	33	44	No	0	tRNA	CRW_t_B_31535	0	--	--	--	No	--	--
CRW	Brucella melitensis 16M	77	33	44	No	0	tRNA	CRW_t_B_31536	0	()	()	--	No	--	--
CRW	Brucella melitensis 16M	77	33	44	No	0	tRNA	CRW_t_B_31537	0	()	()	--	No	--	--
CRW	Brucella melitensis 16M	77	33	44	No	0	tRNA	CRW_t_B_31538	0	()	()	--	No	--	--
CRW	Pyrobaculum aerophilum str. IM2	74	30	44	No	0	tRNA	CRW_t_A_31539	0	()	()	--	No	--	--
CRW	Saccharum hybrid cultivar SP-80-3280	74	30	44	No	0	tRNA	CRW_t_E_31540	0	()	()	--	No	--	--
CRW	Fusobacterium nucleatum subsp. nucleatum ATCC 2558	77	33	44	No	0	tRNA	CRW_t_B_31541	0	()	()	--	No	--	--
CRW	Fusobacterium nucleatum subsp. nucleatum ATCC 2558	77	33	44	No	0	tRNA	CRW_t_B_31542	0	()	()	--	No	--	--
CRW	Yersinia pestis KIM	74	30	44	No	0	tRNA	CRW_t_B_31543	0	()	()	--	No	--	--
CRW	Yersinia pestis KIM	74	30	44	No	0	tRNA	CRW_t_B_31544	0	()	()	--	No	--	--
CRW	Yersinia pestis KIM	74	30	44	No	0	tRNA	CRW_t_B_31545	0	()	()	--	No	--	--
CRW	Pyrococcus furiosus DSM 3638	78	34	44	No	0	tRNA	CRW_t_A_31546	0	()	()	--	No	--	--
CRW	Pyrococcus furiosus DSM 3638	77	33	44	No	0	tRNA	CRW_t_A_31547	0	()	()	--	No	--	--
CRW	Pyrococcus furiosus DSM 3638	78	34	44	No	0	tRNA	CRW_t_A_31548	0	()	()	--	No	--	--
CRW	Leptospira interrogans serovar Lai str. 56601	72	28	44	No	0	tRNA	CRW_t_B_31549	0	()	()	--	No	--	--
CRW	Leptospira interrogans serovar Lai str. 56601	72	28	44	No	0	tRNA	CRW_t_B_31550	0	()	()	--	No	--	--
CRW	Methanopyrus kandleri AV19	78	34	44	No	0	tRNA	CRW_t_A_31551	0	()	()	--	No	--	--
CRW	Xanthomonas axonopodis pv. citri str. 306	77	33	44	No	0	tRNA	CRW_t_B_31552	0	()	()	--	No	--	--
CRW	Xanthomonas axonopodis pv. citri str. 306	77	33	44	No	0	tRNA	CRW_t_B_31553	0	()	()	--	No	--	--
CRW	Xanthomonas campestris pv. campestris str. ATCC 33	77	33	44	No	0	tRNA	CRW_t_B_31554	0	()	()	--	No	--	--
CRW	Xanthomonas campestris pv. campestris str. ATCC 33	77	33	44	No	0	tRNA	CRW_t_B_31555	0	()	()	--	No	--	--
CRW	Thermoanaerobacter tengcongensis MB4	76	32	44	No	0	tRNA	CRW_t_B_31556	0	()	()	--	No	--	--
CRW	Thermoanaerobacter tengcongensis MB4	75	31	44	No	0	tRNA	CRW_t_B_31557	0	()	()	--	No	--	--
CRW	Thermoanaerobacter tengcongensis MB4	76	32	44	No	0	tRNA	CRW_t_B_31558	0	()	()	--	No	--	--
CRW	Buchnera aphidicola str. Sg (Schizaphis graminum)	74	30	44	No	0	tRNA	CRW_t_B_31559	0	()	()	--	No	--	--
CRW	Xanthomonas oryzae pv. oryzae KACC10331	77	33	44	No	0	tRNA	CRW_t_B_31560	0	()	()	--	No	--	--
CRW	Xanthomonas oryzae pv. oryzae KACC10331	77	33	44	No	0	tRNA	CRW_t_B_31561	0	()	()	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	77	33	44	No	0	tRNA	CRW_t_B_31562	0	()	()	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	77	33	44	No	0	tRNA	CRW_t_B_31563	0	()	()	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	77	33	44	No	0	tRNA	CRW_t_B_31564	0	()	()	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	74	30	44	No	0	tRNA	CRW_t_B_31565	0	()	()	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	74	30	44	No	0	tRNA	CRW_t_B_31566	0	()	()	--	No	--	--
CRW	Escherichia coli CFT073	77	33	44	No	0	tRNA	CRW_t_B_31567	0	()	()	--	No	--	--
CRW	Escherichia coli CFT073	77	33	44	No	0	tRNA	CRW_t_B_31568	0	()	()	--	No	--	--
CRW	Escherichia coli CFT073	77	33	44	No	0	tRNA	CRW_t_B_31569	0	()	()	--	No	--	--
CRW	Streptococcus mutans UA159	74	30	44	No	0	tRNA	CRW_t_B_31570	0	()	()	--	No	--	--
CRW	Streptococcus mutans UA159	74	30	44	No	0	tRNA	CRW_t_B_31571	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31572	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31573	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31574	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31575	0	()	()	--	No	--	--
CRW	Tropheryma whipplei str. Twist	74	30	44	No	0	tRNA	CRW_t_B_31576	0	()	()	--	No	--	--
CRW	Tropheryma whipplei str. Twist	77	33	44	No	0	tRNA	CRW_t_B_31577	0	()	()	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	74	30	44	No	0	tRNA	CRW_t_B_31578	0	()	()	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	74	30	44	No	0	tRNA	CRW_t_B_31579	0	()	()	--	No	--	--
CRW	Bifidobacterium longum NCC2705	77	33	44	No	0	tRNA	CRW_t_B_31580	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31581	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31582	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31583	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31584	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31585	0	()()	()()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31586	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31587	0	()()	()()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31588	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31589	0	()()	()()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31590	0	()()	()()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_31591	0	()()	()()	--	No	--	--
CRW	Shewanella oneidensis MR-1	77	33	44	No	0	tRNA	CRW_t_B_31592	0	()()	()()	--	No	--	--
CRW	Shewanella oneidensis MR-1	77	33	44	No	0	tRNA	CRW_t_B_31593	0	()()	()()	--	No	--	--
CRW	Shewanella oneidensis MR-1	77	33	44	No	0	tRNA	CRW_t_B_31594	0	()()	()()	--	No	--	--
CRW	Shewanella oneidensis MR-1	77	33	44	No	0	tRNA	CRW_t_B_31595	0	()()	()()	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	77	33	44	No	0	tRNA	CRW_t_B_31596	0	()()	()()	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	77	33	44	No	0	tRNA	CRW_t_B_31597	0	()()	()()	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	77	33	44	No	0	tRNA	CRW_t_B_31598	0	()()	()()	--	No	--	--
CRW	Mycoplasma gallisepticum R	77	33	44	No	0	tRNA	CRW_t_B_31599	0	()	()	--	No	--	--
CRW	Porphyromonas gingivalis W83	76	32	44	No	0	tRNA	CRW_t_B_31600	0	()	()	--	No	--	--
CRW	Clostridium tetani E88	76	32	44	No	0	tRNA	CRW_t_B_31601	0	()	()	--	No	--	--
CRW	Bacteroides thetaiotaomicron VPI-5482	76	32	44	No	0	tRNA	CRW_t_B_31602	0	()	()	--	No	--	--
CRW	Staphylococcus epidermidis ATCC 12228	74	30	44	No	0	tRNA	CRW_t_B_31603	0	()	()	--	No	--	--
CRW	Staphylococcus epidermidis ATCC 12228	74	30	44	No	0	tRNA	CRW_t_B_31604	0	()	()	--	No	--	--
CRW	Vibrio vulnificus CMCP6	74	30	44	No	0	tRNA	CRW_t_B_31605	0	()	()	--	No	--	--
CRW	Vibrio vulnificus CMCP6	74	30	44	No	0	tRNA	CRW_t_B_31606	0	()	()	--	No	--	--
CRW	Vibrio vulnificus CMCP6	74	30	44	No	0	tRNA	CRW_t_B_31607	0	()	()	--	No	--	--
CRW	Vibrio vulnificus CMCP6	74	30	44	No	0	tRNA	CRW_t_B_31608	0	()	()	--	No	--	--
CRW	Ashbya gossypii ATCC 10895	72	28	44	No	0	tRNA	CRW_t_E_31609	0	()	()	--	No	--	--
CRW	Leifsonia xyli subsp. xyli str. CTCB07	80	36	44	No	0	tRNA	CRW_t_B_31610	0	()	()	--	No	--	--
CRW	Leptospira interrogans serovar Copenhageni str. Fi	75	31	44	No	0	tRNA	CRW_t_B_31611	0	()	()	--	No	--	--
CRW	Leptospira interrogans serovar Copenhageni str. Fi	75	31	44	No	0	tRNA	CRW_t_B_31612	0	()	()	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	77	33	44	No	0	tRNA	CRW_t_B_31613	0	()	()	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	77	33	44	No	0	tRNA	CRW_t_B_31614	0	()	()	--	No	--	--
CRW	Buchnera aphidicola str. Bp (Baizongia pistaciae)	74	30	44	No	0	tRNA	CRW_t_B_31615	0	()	()	--	No	--	--
CRW	Mannheimia succiniciproducens MBEL55E	77	33	44	No	0	tRNA	CRW_t_B_31616	0	()	()	--	No	--	--
CRW	Mannheimia succiniciproducens MBEL55E	77	33	44	No	0	tRNA	CRW_t_B_31617	0	()	()	--	No	--	--
CRW	Coxiella burnetii RSA 493	74	30	44	No	0	tRNA	CRW_t_B_31618	0	()	()	--	No	--	--
CRW	Enterococcus faecalis V583	74	30	44	No	0	tRNA	CRW_t_B_31619	0	()	()	--	No	--	--
CRW	Enterococcus faecalis V583	74	30	44	No	0	tRNA	CRW_t_B_31620	0	()	()	--	No	--	--
CRW	Pseudomonas syringae pv. tomato str. DC3000	77	33	44	No	0	tRNA	CRW_t_B_31621	0	()	()	--	No	--	--
CRW	Pseudomonas syringae pv. tomato str. DC3000	77	33	44	No	0	tRNA	CRW_t_B_31622	0	()	()	--	No	--	--
CRW	Bacillus cereus ATCC 14579	77	33	44	No	0	tRNA	CRW_t_B_31623	0	()	()	--	No	--	--
CRW	Bacillus cereus ATCC 14579	74	30	44	No	0	tRNA	CRW_t_B_31624	0	()	()	--	No	--	--
CRW	Bacillus cereus ATCC 14579	74	30	44	No	0	tRNA	CRW_t_B_31625	0	()	()	--	No	--	--
CRW	Bacillus cereus ATCC 14579	74	30	44	No	0	tRNA	CRW_t_B_31626	0	()	()	--	No	--	--
CRW	Bacillus anthracis str. Ames	74	30	44	No	0	tRNA	CRW_t_B_31627	0	()	()	--	No	--	--
CRW	Bacillus anthracis str. Ames	74	30	44	No	0	tRNA	CRW_t_B_31628	0	()	()	--	No	--	--
CRW	Bacillus anthracis str. Ames	77	33	44	No	0	tRNA	CRW_t_B_31629	0	()	()	--	No	--	--
CRW	Yersinia pestis biovar Microtus str. 91001	77	33	44	No	0	tRNA	CRW_t_B_31630	0	()	()	--	No	--	--
CRW	Yersinia pestis biovar Microtus str. 91001	77	33	44	No	0	tRNA	CRW_t_B_31631	0	()	()	--	No	--	--
CRW	Yersinia pestis biovar Microtus str. 91001	77	33	44	No	0	tRNA	CRW_t_B_31632	0	()	()	--	No	--	--
CRW	Helicobacter hepaticus ATCC 51449	75	31	44	No	0	tRNA	CRW_t_B_31633	0	()	()	--	No	--	--
CRW	Prochlorococcus marinus subsp. marinus str. CCMP13	77	33	44	No	0	tRNA	CRW_t_B_31634	0	()	()	--	No	--	--
CRW	Prochlorococcus marinus subsp. marinus str. CCMP13	74	30	44	No	0	tRNA	CRW_t_B_31635	0	()	()	--	No	--	--
CRW	Haemophilus ducreyi 35000HP	74	30	44	No	0	tRNA	CRW_t_B_31636	0	()	()	--	No	--	--
CRW	Haemophilus ducreyi 35000HP	74	30	44	No	0	tRNA	CRW_t_B_31637	0	()	()	--	No	--	--
CRW	Geobacter sulfurreducens PCA	77	33	44	No	0	tRNA	CRW_t_B_31638	0	()	()	--	No	--	--
CRW	Geobacter sulfurreducens PCA	77	33	44	No	0	tRNA	CRW_t_B_31639	0	()	()	--	No	--	--
CRW	Bacillus cereus ATCC 10987	74	30	44	No	0	tRNA	CRW_t_B_31640	0	()	()	--	No	--	--
CRW	Bacillus cereus ATCC 10987	77	33	44	No	0	tRNA	CRW_t_B_31641	0	()	()	--	No	--	--
CRW	Rickettsia typhi str. Wilmington	77	33	44	No	0	tRNA	CRW_t_B_31642	0	()	()	--	No	--	--
CRW	Lactobacillus johnsonii NCC 533	74	30	44	No	0	tRNA	CRW_t_B_31643	0	()	()	--	No	--	--
CRW	Lactobacillus johnsonii NCC 533	74	30	44	No	0	tRNA	CRW_t_B_31644	0	(()()())	(()()())	--	No	--	--
CRW	null	77	33	44	No	0	tRNA	CRW_t_NA_31645	0	(()()())	(()()())	--	No	--	--
CRW	null	77	33	44	No	0	tRNA	CRW_t_NA_31646	0	(()()())	(()()())	--	No	--	--
CRW	null	77	33	44	No	0	tRNA	CRW_t_NA_31647	0	(()()())	(()()())	--	No	--	--
CRW	Thermus thermophilus HB27	77	33	44	No	0	tRNA	CRW_t_B_31648	0	(()()())	(()()())	--	No	--	--
CRW	Thermus thermophilus HB27	77	37	40	No	0	tRNA	CRW_t_B_31649	0	(()()())	(()()())	--	No	--	--
CRW	Brucella abortus biovar 1 str. 9-941	77	33	44	No	0	tRNA	CRW_t_B_31650	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus anthracis str. Sterne	77	33	44	No	0	tRNA	CRW_t_B_31651	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus anthracis str. Sterne	77	33	44	No	0	tRNA	CRW_t_B_31652	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus anthracis str. Sterne	80	36	44	No	0	tRNA	CRW_t_B_31653	0	(()()())	(()()())	--	No	--	--
CRW	Treponema denticola ATCC 35405	73	29	44	No	0	tRNA	CRW_t_B_31654	0	(()()())	(()()())	--	No	--	--
CRW	Treponema denticola ATCC 35405	72	28	44	No	0	tRNA	CRW_t_B_31655	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma hyopneumoniae J	77	33	44	No	0	tRNA	CRW_t_B_31656	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma hyopneumoniae 7448	77	33	44	No	0	tRNA	CRW_t_B_31657	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma synoviae 53	77	33	44	No	0	tRNA	CRW_t_B_31658	0	(()()())	(()()())	--	No	--	--
CRW	Picrophilus torridus DSM 9790	65	39	26	No	0	tRNA	CRW_t_A_31659	0	(()()())	(()()())	--	No	--	--
CRW	Listeria monocytogenes str. 4b F2365	74	30	44	No	0	tRNA	CRW_t_B_31660	0	(()()())	(()()())	--	No	--	--
CRW	Listeria monocytogenes str. 4b F2365	74	30	44	No	0	tRNA	CRW_t_B_31661	0	(()()())	(()()())	--	No	--	--
CRW	Mesoplasma florum L1	77	33	44	No	0	tRNA	CRW_t_B_31662	0	(()()())	(()()())	--	No	--	--
CRW	Methylococcus capsulatus str. Bath	77	33	44	No	0	tRNA	CRW_t_B_31663	0	(()()())	(()()())	--	No	--	--
CRW	Methylococcus capsulatus str. Bath	77	33	44	No	0	tRNA	CRW_t_B_31664	0	(()()())	(()()())	--	No	--	--
CRW	Methylococcus capsulatus str. Bath	77	33	44	No	0	tRNA	CRW_t_B_31665	0	(()()())	(()()())	--	No	--	--
CRW	Propionibacterium acnes KPA171202	77	33	44	No	0	tRNA	CRW_t_B_31666	0	(()()())	(()()())	--	No	--	--
CRW	Propionibacterium acnes KPA171202	79	35	44	No	0	tRNA	CRW_t_B_31667	0	(()()())	(()()())	--	No	--	--
CRW	Desulfovibrio vulgaris subsp. vulgaris str. Hilden	77	33	44	No	0	tRNA	CRW_t_B_31668	0	(()()())	(()()())	--	No	--	--
CRW	Desulfovibrio vulgaris subsp. vulgaris str. Hilden	78	34	44	No	0	tRNA	CRW_t_B_31669	0	(()()())	(()()())	--	No	--	--
CRW	Desulfovibrio vulgaris subsp. vulgaris str. Hilden	77	33	44	No	0	tRNA	CRW_t_B_31670	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma mobile 163K	77	33	44	No	0	tRNA	CRW_t_B_31671	0	(()()())	(()()())	--	No	--	--
CRW	Wolbachia endosymbiont strain TRS of Brugia malayi	74	30	44	No	0	tRNA	CRW_t_B_31672	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma hyopneumoniae 232	77	33	44	No	0	tRNA	CRW_t_B_31673	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus licheniformis ATCC 14580	77	33	44	No	0	tRNA	CRW_t_B_31674	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus anthracis str. 'Ames Ancestor'	74	30	44	No	0	tRNA	CRW_t_B_31675	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus anthracis str. 'Ames Ancestor'	74	30	44	No	0	tRNA	CRW_t_B_31676	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus anthracis str. 'Ames Ancestor'	77	33	44	No	0	tRNA	CRW_t_B_31677	0	(()()())	(()()())	--	No	--	--
CRW	Idiomarina loihiensis L2TR	74	30	44	No	0	tRNA	CRW_t_B_31678	0	(()()())	(()()())	--	No	--	--
CRW	Idiomarina loihiensis L2TR	74	30	44	No	0	tRNA	CRW_t_B_31679	0	(()()())	(()()())	--	No	--	--
CRW	Idiomarina loihiensis L2TR	74	30	44	No	0	tRNA	CRW_t_B_31680	0	(()()())	(()()())	--	No	--	--
CRW	Legionella pneumophila subsp. pneumophila str. Phi	77	33	44	No	0	tRNA	CRW_t_B_31681	0	(()()())	(()()())	--	No	--	--
